"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","86158da7-5e78-44a2-bfc9-961f6b8bcbc3","","","","","","SQ3245206","Options","Mon 13th Apr 2026 - 18:30 - 20:30","","","","","","","","","","","65.00","50.00","Yes","6","","","","","","","",""
"","00e7e47d-9b53-4ba1-867f-38a56e422468","","","","","","SQ6816264","Options","Wed 6th May 2026 - 18:30 - 20:30","","","","","","","","","","","65.00","50.00","Yes","6","","","","","","","",""
"","f62335ec-41e4-4457-86d4-909afcbac127","","","","","","SQ5325711","Options","Mon 11th May 2026 - 18:30 - 20:30","","","","","","","","","","","65.00","50.00","Yes","6","","","","","","","",""
"5e26e6cdcbdce948ffa3f8ef","7e773989-303e-4b61-8206-3a2bf107890c","SERVICE","photo-workshops-uk","brandon-marsh-nature-reserve-photography-workshop","Brandon Marsh Photography Workshop | Nature Reserve Coventry","<h4 style=""white-space:pre-wrap;"">Brandon Marsh Nature Reserve Photography Workshop - outskirts of Coventry - offers a variety of subjects to shoot close-up/macro or wider views. </h4>","SQ0424005","","","","","","","","","","","","","50.00","0.00","No","0","All Photography Workshops","coventry","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707214623566-6JWS3BTWNOGHF60YTLIU/Photography+Workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1579684438346-3FM2EPH7J056HME597ZW/brandon-marsh-photography-workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1658911317460-HCTIAZFXMLT8BF9VKOR6/Islands.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1658911316644-WQWZVRIANXLPY12L5CAL/Brandon+Marsh+%232.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1658911317310-YJD4PI3Y0I8UZ25KWJNR/Brandon+Marsh+4.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1658911317457-N5KWQCNVALGCDJSTGA3I/First+Autumn+Frost.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1658911317344-Z7FT24MFM704HKHCDESF/Frozen+Ferns.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1658911317249-KCD2CIFWA4L4GUFOAVHU/Teasel+Trio.jpg"
"5f3e396d209571762b1bd0d1","3f561333-a9c9-4deb-9413-7c336992c1eb","SERVICE","photo-workshops-uk","somerset-landscape-photography-workshops","SOMERSET Landscape Photography Workshops 9 - 11 May 2025","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2 Nights/3 Days -day residential Somerset landscape photography workshop visiting some of the iconic spots around the Somerset and Wiltshire county</h4><h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></h3><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Somerset</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> Fri 9th - Sun 11th May 2025 - 3 Days/2 Nights</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 2. Moderate</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Photography Workshop Event Details</strong>: <a href=""/photography-workshops-near-me"">Somerset</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>We will be based in the heart of Somerset with easy access to many beautiful locations ranging from marshes and nature reserves, iconic hills and gorges to woodlands and maybe some coastline too,</p></li></ul>","SQ9940608","","","","","","","","","","","","","895.00","845.00","No","4","All Photography Workshops, - weekend residential photo workshops, Landscape","somerset","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1707309019991-SB0FXQX0176H2D3ZNVBZ/landscape+photography+workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1647524395850-OVK8C9IF8F12WL5FBV5R/somerset-photography-workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097614415-QRYXHM854RBH5DW18QPQ/Burnham+On+Sea+%2301+-+Aug+2021.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097614374-LJDOPBYMPTLXI9GXDFAH/Avalon+Marsh+%2303+-+Jun+2021.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097614360-QXPRUK7FY34U46D0T7S9/Cheddar+Gorge+%2311+-+Nov+2021.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097614439-SMVZWVUH13A1YJRVRQTG/Stourhead+%2310+-+Apr+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1597913499206-PF14JAWXPREPVC1XT163/somerset-photography-workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097614383-U9OWDR69PCVTVJOU26DV/Shearwater%2C+Somerset+%2301+-+Aug+2021_.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097614370-I41D3GZGJJJON4P65NMP/Glastonbury%2C+Somerset+-+Jun+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1704097614444-T4D7EIFISSDQRN4W92BE/Avalon+Marsh+%2305+-+Jun+2021.jpg"
"612b52cc22f4ea70425a22b2","031b89c1-47eb-42c8-afd3-4d242503c24a","SERVICE","photo-workshops-uk","garden-photography-workshop","The Art of GARDEN PHOTOGRAPHY  - Coventry -  May and July","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Join us for an unforgettable journey into macro and abstract on this garden photography workshop. Secure your spot today and embark on a transformative learning experience in <strong><span>garden photography.</span></strong></h4><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Coventry - CV4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2026 Dates</p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sun May 17th 2026 - 15:00 - 17:00</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sun Jul 12th 2026 - 15:00 - 17:00</p></li></ul></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 1. Easy</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Photography Workshop Event Details</strong>: <a href=""/learn-landscape-photography-techniques-photo-workshops"">Garden Photography</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>Elevate Your Garden Photography Skills With <strong><span>Garden Photography Workshops</span></strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Immerse yourself in the art of macro and abstract garden photography with our enriching workshops. Discover the nuances of camera settings, lens utilisation, and composition techniques tailored for capturing the captivating beauty of gardens.</p><h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>What to Expect:</strong></h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dive into the intricacies of capturing stunning macro and abstract garden photography images</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Learn about specialised equipment and lens utilisation for breathtaking garden photography</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Engage in hands-on assignments and receive personalised guidance</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Unwind with afternoon tea as part of the enriching <span>garden photography </span>workshop experience</p></li></ul></li></ul>","SQ0939451","Dates","Sun May 17 - 15:00 - 17:00","","","","","","","","","","","35.00","35.00","No","6","All Photography Workshops, - half-day photo workshops, Flowering, Macro & Abstract","warwickshire, garden","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1709974516534-UJBRDOK5RXR4QNLPTECD/_-677.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1705924260006-T7QKN31PD4JKOR499PHD/Snowshill+Lavender+Farm+-+6.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1716303047159-TNNKS7D841HQP6MXG0HQ/Bee+on+Thistle.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721727914969-500089R4D3G2REA049KW/garden+photography.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1705924260002-ZILXDZ0HJVL7TMOXVWEA/Cornflower.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1705924140286-D1JNAUJYGVBJJ2JMU71N/crocuses.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1705924140276-MHAN4KD8CSW6KOVLR7DZ/Frozen+Ferns.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1705924205368-DMWVJQAKUBXQK8D2JSEL/_-2.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1705924140273-173RD0JTE2U3N80DNKAO/Batsford+%2315+-+Oct+2021.jpg"
"","050ba423-52d1-40ef-8751-b27302145608","","","","","","SQ3644687","Dates","Sun Jul 12 - 15:00 - 17:00","","","","","","","","","","","35.00","35.00","No","6","","","","","","","",""
"61952249ff6ee011961c2a97","ec34de5f-186e-4f20-96b3-5885a27feeef","SERVICE","photo-workshops-uk","landscape-photography-wales-photo-workshop","GOWER Landscape Photography Wales - 30 Jan - 1 Feb 2026","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Stunning shorelines and beauty of South Wales and the Gower Peninsular. Max 3 places for this residential photography workshop - landscape photography wales</h4><h3 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></h3><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> South Wales - Gower Peninsular</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Fri 30th Jan - Sun 1st Feb 2026 - 3 Days/2 Nights</p></li></ul></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 3</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness: </strong>3. Hard</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Landscape photography Wales Photography Workshop Event Details</strong>: <a href=""/landscape-photography-workshops"">Gower</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>Just a short distance away from Swansea, the Gower Peninsula is a remarkable sight for landscape photography in Wales.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gower is a truly unique environment that boasts heathlands, limestone grasslands, brackish and freshwater marshes, dunes and oak woodlands. It is characterised by a distinct combination of features, including lofty limestone cliffs, sandy beaches, and jagged rocky shores that together form its southern coastline. In the north, the coast is a series of tranquil salt marshes and dune systems. This is a perfect location for landscape photography Wales</p></li></ul>","SQ5141863","","","","","","","","","","","","","825.00","0.00","No","2","coastal, All Photography Workshops, - weekend residential photo workshops","winter, long exposure, coastline, wales","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715702409761-590M3MJ45KYXBDH1KSM0/Gower+%2305+-+May+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1637163894557-YZ29F88PW4CGL32MRM63/gower-peninsular-photography-workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721723678113-W14RYP5GVQGUULCEYZ56/landscape+photography+Wales+.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556080-N2GUY4ZJP06HC6K4B451/Monk+Nash+%2301+-+Jul+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556104-2JD8NV9LOST3JB8BYLIF/Mumbles+%2303+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556009-3CW6PCO6GUAR83H6GAYS/Mumbles+%2305+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556038-AHKU4WH6KNDH8KWWBEHP/Mumbles+%2301+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556069-MS00G1XNQQEB9T0WOZPB/Rhossili+-+Helvetia+%2301+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556083-HR5ZNTFZUQWNM38T4IUV/Mumbles+%2304+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556087-6DSS3LAL2YAN9BE8O1BO/Monk+Nash+%2307+-+Jul+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556089-T6R0C9H54VLP94MQV19H/Mumbles+%2306+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556092-WXCW4KMFXDE4XHWU6I2P/Rhossili+Bay+%2301+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556100-XPHNIJ0U7ZI3SNAKD271/Mumbles+%2309+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556105-1A2RPNLTEH9UP89L9663/Rhossili+-+Helvetia+%2303+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556105-6PO306SUP7OOBCOEOBA1/Mumbles+%2313+-+Aug+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1714220556107-NREIXL2RMMR490H7AS5Q/Nash+Point+%2302+-+Jul+2022.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715702489712-GYYZHQV5IYVYNEHG5LQP/Gower+%2312+-+May+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715702489696-2GRO6FMPXARH8CW5KPBP/Gower+%2317+-+May+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715702489709-04VU7YGFH6QHZP8SQCVL/Monknash+%2307+-May+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715702489710-TWVGKK8XXR9JPJQKDQPO/Gower+%2310+-+May+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715702489712-4HCQRLHOGQGEYG3SICRS/Gower+%2311+-+May+2024.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1715702489775-482UNJDZ09YGU3J1GJIX/Gower+%2314+-+May+2024.jpg"
"63594ef26db66b1bd58e000f","b3e865b0-649b-44ef-8a43-03a90a5cb73e","SERVICE","photo-workshops-uk","fireworks-photography-workshop-kenilworth","Fireworks Photography Workshop | Long Exposure | Kenilworth","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Fireworks Photography Workshop - Long exposure and fireworks. Learn about camera settings, exposure use and composition.</h4><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Kenilworth</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> TBC</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 1. Easy</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Photography Workshop Event Details</strong>: <a href=""/learn-landscape-photography-techniques-photo-workshops"">Fireworks</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: Fireworks photography workshop Kenilworth. </strong>We will be photographing from outside the castle walls so you don't need to by a ticket for the display. &nbsp;Kenilworth castle acts an excellent backdrop for the amazing fireworks display organised by the Round Table every year.</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""></p>","SQ1182401","","","","","","","","","","","","","75.00","0.00","No","3","All Photography Workshops, - half-day photo workshops","","","","","","Yes","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1713518270092-GJSBASA0ZLL4NBMCK355/Kenilworth+Fireworks+2017+-+2.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1643977156075-OMKKSELUOXELS787GF9M/long-exposure-photography.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1713518270070-6UPI7MNVV61QE7G3B8OY/kenilworth+fireworks+2015+-+%2316.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1713518270092-Q5YEOZFHTINKDSWMG4UD/kenilworth+Fireworks+2014-3.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1713518270098-I6KWAM72NN6Q959ME3CX/ice+flakes.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1713518270099-OPS65MPODEJ34SK6I53O/kenilworth+fireworks+2015+-+%2303.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1713518270100-0PTXI2GJ9TGYYSPHDVUZ/kenilworth+fireworks+2015+-+%2307.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1713518270100-P8TEF4QDL1QITCDEBN06/kenilworth+Dandelions.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721727798398-HDBXHQYIOY21H0ZKIKC7/fireworks+photography+%282%29.jpg"
"63bc2c035d421f6c47df2770","a05e4250-72b1-4f39-9217-0e50b9cec8e5","SERVICE","photo-workshops-uk","cotswolds-landscape-photography-workshop","North Cotswolds Landscape Photography Workshop | 1 Day","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">One day Cotswolds landscape photography workshops - North Cotswolds Countryside | All Levels Welcome | Max 4 Places | Transport Included | Sun 14th May 06:30 - 14:00</h4><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Cotswolds</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> Sun May 14th 2023 - 06:30 - 14:00</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 2. Easy-Moderate</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Cotswolds Landscape Photography Workshop Event Details</strong>: Cotswolds</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: Cotswolds </strong>Landscape photography allows us to freeze moments in time, preserving the timeless beauty of nature. When photographing the quaint villages and picturesque countryside of the Cotswolds, there are several key elements to consider to encapsulate the essence of this idyllic region.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">1. Golden Stone Architecture</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The distinctive honey-colored limestone buildings characteristic of the Cotswolds create a stunning contrast against the lush greenery. Photographing these structures in the soft glow of dawn or the warm hues of sunset can add a captivating allure to the composition.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2. Rolling Countryside</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The undulating hills and meandering streams of the Cotswolds offer endless opportunities for capturing the serene beauty of the rural landscape. Utilizing leading lines and the play of light and shadow can enhance the depth and dimension of these scenes.</p></li></ul>","SQ7349404","","","","","","","","","","","","","125.00","0.00","No","0","All Photography Workshops, - one day photo workshops, Landscape","warwickshire","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1673276231738-ZM3T9H8TX8U5H0T841B7/autumn+mist.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1673280866484-A38VPP5LG7Y7N8LFONQ6/Cotswolds-photography-workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721723162245-ZSG1I48JJEVLHNIOXLDE/Cotswolds+Landscape+Photography.jpg"
"63bc369f3076140ca4bf78d2","99430069-0482-4d1e-81ef-75ed65a5b914","SERVICE","photo-workshops-uk","shropshire-landscape-photography-workshops","Shropshire Landscape Photography Workshop | Shrewsbury","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">One day Shropshire landscape photography workshop in the countryside | Max 4 Places | Transport Included | All Levels Welcome</h4><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Summary</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Location:</strong> Shropshire</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Dates:</strong> Sun 11th June 2023 - 06:30 - 1400</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Participants:</strong> Max 4</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Fitness:</strong> 3. Moderate</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Experience Level:</strong> Beginner to Advanced</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Equipment Needed: </strong>DSLR or Mirrorless Camera and Tripod</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Photography Workshop Event Details</strong>: <a href=""/photographic-workshops/shropshire-landscape-photography-workshop"">Shropshire</a></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Description: </strong>Embarking on a Shropshire landscape photography workshop promises to be an enriching experience, allowing participants to hone their craft amidst the breathtaking scenery of this captivating region. Through the guidance of expert mentors and the camaraderie of fellow photographers, attendees can elevate their skills while immortalizing the timeless allure of Shropshire's landscape.</p></li></ul>","SQ2662217","","","","","","","","","","","","","125.00","0.00","No","0","All Photography Workshops, - one day photo workshops, Landscape","warwickshire","","","","","No","https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1708246697809-TOQRFQ21APSQU4016DDJ/landscape+photography+workshops+%282%29.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1673280915397-9VE2RUBU78HMDYLLUF0K/Shropshire-photography-workshop.jpg https://images.squarespace-cdn.com/content/v1/5013f4b2c4aaa4752ac69b17/1721723956472-Z5VRHUGY4XX3R0EFVAS8/Shropshire+Landscape+.jpg"
